yearly_income,Kidhome,Teenhome,days_recent_purchase,winespend,fruitspend,meatprodspend,fishprodspend,sweetprodspend,premiumprodspend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,complaints,cmpresponse,total_Spend,time_from_enrollment,HasTeenandKid,age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Other,Marital_Status_Single,Marital_Status_Widow
-0.39687347921691735,1,1,0.06866757764988829,-0.5466400023979809,-0.26631343744592156,-0.7394830976090305,-0.8733522562616843,0.2732968090502044,-1.166629841241667,0.7470615364758421,-0.24644378231362316,-1.3413112755867038,-0.8618303491100675,1.2039598307016401,0,0,0,0,0,0,0,-0.7944806146248756,0.9925387750828198,1,-0.9866881800279319,False,True,False,False,False,True,False,False,False
-0.6241250056929979,0,0,-1.0024468442930485,-0.3055347273220899,-0.26631343744592156,-0.3222205410328573,1.5167275470280703,0.22723157509972622,0.12098449148157503,0.15938036339893827,0.18748931341328715,-0.37851007142739806,0.06123202577050761,0.7838518765544675,0,0,0,0,0,0,0,-0.031500569090988396,1.5862669234384765,0,1.6857514291901137,False,True,False,False,False,True,False,False,False
1.1967952840054248,0,1,1.4507507027375481,1.4513600181687285,1.3521413224200403,1.3568160873694672,-1.512219326219616,0.39347652948718964,1.7503752939959978,0.15938036339893827,1.6692644117324704,0.7966746309906988,0.9842944006510825,-0.08013973989714702,0,0,0,1,0,0,0,1.4066435610609047,0.5472426638160778,0,1.6857514291901137,False,False,True,False,False,True,False,False,False
-0.8564107890494466,1,0,1.2779903121015908,-1.5201340812854638,0.4323122365691432,-0.7394830976090305,0.5296572278511816,0.6300344306031024,0.38626810738924244,0.15938036339893827,-0.7773718121400364,-0.37851007142739806,-0.8618303491100675,0.3562337075962927,0,0,0,0,0,0,0,-0.6022879036353194,1.2894028492606482,0,-1.432094781564273,False,False,True,False,False,False,False,True,False
-0.6654780001779789,0,0,-0.27685320362202687,-0.2926042206552677,-0.7191103062265937,0.08661307054915132,1.033751029675168,0.8992649372103863,0.5588412958672544,-0.8240918895480868,0.18748931341328715,0.1547268278851249,-0.2464554325230174,1.2039598307016401,0,0,0,0,0,0,0,-0.03374315871762377,1.7346989605273906,0,-1.1648508206424684,False,True,False,False,False,True,False,False,False
-1.8954253121680864,1,0,-0.2423011254948355,-1.7920067463147744,-0.9883839237839787,2.226239473090571,-1.110686803111344,-0.9725293192485553,-1.7407185749896652,2.656467573792668,-1.4744496703807468,2.7727272670018164,-1.7848927239906425,-1.9631135301363423,0,0,0,0,0,0,0,1.378013322181022,0.8441067379939058,0,-0.8976068597206639,False,True,False,False,False,True,False,False,False
0.42769403152491065,0,1,0.4832925151761863,1.3159578998241352,-1.4563759650351837,0.19127865598226626,-1.512219326219616,-1.4350061038342743,-0.17346529847910322,0.7470615364758421,-0.7773718121400364,0.5202538018750015,0.9842944006510825,1.2039598307016401,0,1,0,0,0,0,0,0.8500689061738154,0.9925387750828198,0,1.6857514291901137,False,False,False,True,False,True,False,False,False
0.7219295981225217,0,1,-1.6934884068368787,0.665508621629762,-1.4563759650351837,0.3010482297001287,0.3197242940809506,0.7985642073545317,-1.0449439505975482,0.7470615364758421,0.8805137766078167,0.1547268278851249,0.9842944006510825,-0.5269686318354613,0,0,0,0,0,0,0,0.37121529605399683,-0.9370777070730635,0,1.3294261479610405,False,False,False,True,False,True,False,False,False
-0.46012019993781605,0,1,0.6906049839393351,0.4142609809973678,-0.5300372792723159,-0.530391825063473,0.6865739568012218,-0.1617759353757705,1.1986992310841615,1.8633524869010019,1.1690720489213606,-0.37851007142739806,-0.2464554325230174,1.2039598307016401,0,0,0,0,0,0,0,0.21512493788272719,0.5472426638160778,0,1.5966701088828452,False,True,False,False,False,True,False,False,False
-1.8954253121680864,0,0,1.3816465464831655,-1.4077692992614164,-0.3845021384406181,-0.5766417308471978,0.12599962322065653,0.22723157509972622,-0.4444333277327234,0.15938036339893827,-0.7773718121400364,-0.37851007142739806,-0.8618303491100675,0.7838518765544675,0,0,0,0,0,0,0,-0.9326809113268483,0.9925387750828198,0,-0.006793656647981856,False,True,False,False,False,False,False,True,False
0.18494236925095053,1,1,-1.5552800943281127,0.12029304901955436,-0.3845021384406181,-0.4666876627987268,-0.7038529525305269,-0.1617759353757705,0.4273874982441256,1.1488248439407351,0.5570741433994221,-0.37851007142739806,-0.5541428908165424,0.7838518765544675,0,0,0,0,0,0,0,-0.1776895591574974,0.2503785896382494,1,-0.6303628987988592,False,True,False,False,False,True,False,False,False
-0.5899867210730324,1,0,-0.7951343755298995,-0.7322441849427843,-0.7191103062265937,-0.2604492025360039,0.2913519519387602,0.5519410014620566,-0.6213993328000142,0.15938036339893827,-0.7773718121400364,-0.37851007142739806,-0.5541428908165424,-0.9867044392512255,0,0,0,0,0,0,0,-0.6114731942328394,0.2503785896382494,0,-1.6993387424860775,False,True,False,False,False,True,False,False,False
1.4696433694527484,0,0,1.6235110933735055,1.1160080318591212,1.483631777668827,1.685100726067875,0.3197242940809506,1.2218582713713324,-2.1362433559089147,-0.8240918895480868,0.8805137766078167,1.617275233119759,1.2919818589446077,-1.4631700908777867,0,0,1,0,0,0,0,1.3452351134978702,-0.640213632895235,0,0.3495316245810909,False,False,False,True,False,True,False,False,False
-1.8954253121680864,0,0,-0.5187177505123675,-1.3190165686264177,-0.3845021384406181,-1.1053690694424163,-0.8733522562616843,-0.7066259821574188,-1.166629841241667,0.15938036339893827,-0.24644378231362316,-1.3413112755867038,-0.8618303491100675,-0.08013973989714702,0,0,0,0,0,0,0,-1.395062444317903,-1.5308058554287198,0,-1.6993387424860775,False,False,True,False,True,False,False,False,False
-0.575282600481514,0,0,0.24142796828584578,-0.1432125992931122,0.4323122365691432,-0.2316199595491523,0.6042749930665194,0.5791321366653585,1.1008311290180703,-0.8240918895480868,-0.7773718121400364,1.0180243270296285,-0.8618303491100675,-0.9867044392512255,0,0,0,0,0,0,0,-0.02926377061174462,0.2503785896382494,0,0.527694265195627,False,False,True,False,False,True,False,False,False
-0.46786702407320657,0,1,-0.622373984893942,-0.15365368124028544,-1.4563759650351837,-1.4691094886043394,-0.8733522562616843,-1.4350061038342743,-1.31210366441353,0.15938036339893827,-0.7773718121400364,-0.37851007142739806,-0.5541428908165424,-0.08013973989714702,0,1,0,0,0,0,0,-0.6641515541492512,1.2894028492606482,0,-0.09587497695525013,False,True,False,False,False,True,False,False,False
-0.14694993253152241,0,2,-1.4170717818193466,-0.23134445323178335,0.2277689966626876,0.2619543429209284,0.5864366548473648,0.5791321366653585,0.46681081751815967,1.676895172364229,0.18748931341328715,-0.37851007142739806,0.06123202577050761,0.3562337075962927,0,0,0,0,0,0,1,-0.0657667441627114,1.2894028492606482,0,1.5075887885755772,False,False,False,True,True,False,False,False,False
0.8618949504212424,0,0,-1.5552800943281127,0.8369409435661802,0.8441136435732876,1.318662685058983,1.37162997588825,1.2392367255415773,-0.06419460225591063,-0.8240918895480868,-0.24644378231362316,1.0180243270296285,0.9842944006510825,0.7838518765544675,0,0,0,0,0,0,0,1.0336883699623232,0.6956747009049918,0,1.6857514291901137,False,False,True,False,False,True,False,False,False
-0.007351765274629269,1,1,0.20687589015865404,-0.6831628892023386,-1.4563759650351837,-0.7394830976090305,-0.8733522562616843,-0.9725293192485553,-1.31210366441353,-0.8240918895480868,-0.7773718121400364,-1.3413112755867038,-0.8618303491100675,0.7838518765544675,0,0,0,0,0,0,0,-1.01002116696908,-0.19491752162849282,1,1.5966701088828452,False,False,True,False,False,False,False,True,False
0.8075794465708135,0,1,-0.415061516130793,1.137474872562309,0.4323122365691432,0.5563980033057425,-1.512219326219616,-0.0029365891946674604,0.2982616848750231,1.4458100850102027,0.5570741433994221,1.2020717376657115,1.9073567755316578,-1.4631700908777867,0,0,0,0,0,0,0,0.7959606396472894,-0.7886456699841492,0,-0.09587497695525013,False,False,False,True,False,True,False,False,False
-1.5268422391852408,1,0,0.9324695308296757,-1.4077692992614164,-0.5300372792723159,-0.9164413594215202,0.12599962322065653,-0.07722350605091632,0.3210444243346318,0.7470615364758421,-0.24644378231362316,-0.37851007142739806,-1.1695178074035926,0.7838518765544675,0,0,0,0,0,0,0,-0.8902538048132519,-0.19491752162849282,0,-0.6303628987988592,False,False,True,False,False,True,False,False,False
-0.36568407767687516,0,1,1.7271673277550799,-0.5280710717461633,-1.4563759650351837,-1.3772859887827076,-0.8733522562616843,-1.4350061038342743,-1.166629841241667,0.15938036339893827,-1.4744496703807468,-0.37851007142739806,-0.8618303491100675,-0.08013973989714702,0,0,0,0,0,0,0,-0.9938085128721427,-1.0855097441619774,0,-0.36311893787705457,False,True,False,False,False,False,False,False,True
-0.02921757701312033,0,0,0.13777173390427097,0.7621002692510194,-0.005782829811546489,0.7613719314355726,1.557331114102942,1.0480648494498328,0.447301814334702,0.15938036339893827,1.1690720489213606,1.725758059986323,-0.2464554325230174,0.3562337075962927,1,0,0,0,0,0,1,0.7855572860499594,0.8441067379939058,0,1.6857514291901137,False,False,False,True,True,False,False,False,False
1.3130991200731896,0,1,-1.589832172455304,0.7339864509583287,1.3218412746930408,1.4072602426250411,1.1401626381614631,1.793858233835629,1.226371425270804,0.15938036339893827,1.4302387239528194,1.2020717376657115,-0.2464554325230174,-0.5269686318354613,0,0,0,0,0,0,0,1.1744732804337612,0.3988106267271638,0,-0.9866881800279319,False,True,False,False,False,True,False,False,False
-1.7674924427412582,1,0,1.3470944683559738,-1.1522980681156028,-0.9883839237839787,-0.4872334234159566,-0.7038529525305269,-1.4350061038342743,-0.8476302598869635,0.15938036339893827,-0.7773718121400364,-1.3413112755867038,-0.8618303491100675,1.2039598307016401,0,0,0,0,0,0,0,-1.1169297987644804,0.5472426638160778,0,-1.432094781564273,False,False,True,False,False,True,False,False,False
-1.655878239221346,0,1,-1.5552800943281127,-1.280525203475114,-1.4563759650351837,-1.3772859887827076,-0.7038529525305269,-0.9725293192485553,-1.31210366441353,-0.8240918895480868,-1.4744496703807468,-1.3413112755867038,-0.8618303491100675,-0.08013973989714702,0,0,0,0,0,0,0,-1.5350472206889336,0.9925387750828198,0,1.062182187039236,False,True,False,False,False,True,False,False,False
-1.8954253121680864,1,0,-1.03699892242024,-1.590777689986446,-0.9883839237839787,-1.1053690694424163,-0.7038529525305269,-0.7066259821574188,-0.4993416039392951,0.7470615364758421,-0.7773718121400364,-1.3413112755867038,-0.8618303491100675,-0.08013973989714702,0,0,0,0,0,0,0,-1.3798003212754095,-0.343349558717407,0,-0.5412815784915911,False,False,True,False,False,True,False,False,False
1.310426725448687,0,0,0.7942612183209096,-0.08832229840925256,1.7729901893083664,0.9318633241612687,1.7785080818255654,0.7607407344220425,1.7390358408909268,-0.8240918895480868,-0.7773718121400364,0.7966746309906988,0.9842944006510825,-1.9631135301363423,0,0,0,0,0,0,0,0.8607429603750418,-1.679237892517634,0,-0.6303628987988592,False,True,False,False,False,False,False,True,False
-1.8954253121680864,0,0,-0.8642385317842826,-1.590777689986446,0.46610270419888233,-0.9164413594215202,0.12599962322065653,0.5791321366653585,0.5933419393492875,0.7470615364758421,-0.24644378231362316,-0.37851007142739806,-0.8618303491100675,1.2039598307016401,0,0,0,0,0,0,1,-0.6542872172126388,1.1409708121717341,0,-1.6993387424860775,False,False,True,False,False,True,False,False,False
-0.40347485911362385,1,0,1.4853027808647399,-1.1522980681156028,-0.16689017073288856,-0.8768871732225172,-0.7038529525305269,-0.25982629869643853,-0.4444333277327234,-0.8240918895480868,-0.7773718121400364,-1.3413112755867038,-1.1695178074035926,1.2039598307016401,0,0,0,0,0,0,0,-1.0978180696216993,0.2503785896382494,0,0.08228766365928623,False,True,False,False,False,True,False,False,False
1.0208300995071915,1,1,-0.3459573598764099,1.2743595490058164,1.073634016763071,1.0497750862726258,0.8368425750414576,0.8992649372103863,0.365022226378468,2.1488018497114236,0.5570741433994221,0.1547268278851249,1.9073567755316578,1.2039598307016401,0,0,0,0,0,0,0,1.122777756657833,1.1409708121717341,1,1.3294261479610405,False,False,False,True,False,True,False,False,False
0.7288201305344321,0,1,-0.6914781411483251,0.347908887254198,0.4981088479286284,0.43289599471814333,0.6549359289781344,1.2306133977519944,-0.3928892435710691,-0.8240918895480868,0.18748931341328715,0.1547268278851249,1.2919818589446077,-1.4631700908777867,0,0,0,0,0,0,0,0.31643851124744965,-1.5308058554287198,0,1.062182187039236,False,True,False,False,False,False,False,False,True
1.2798721158865212,0,0,-1.6243842505824955,1.0741817605739463,0.8944721282822965,1.6666089058520228,0.4672089293517999,1.7574722966069358,0.22638805372541287,-0.8240918895480868,0.8805137766078167,1.617275233119759,2.2150442338251826,-0.9867044392512255,0,0,0,0,0,0,0,1.3572091921669887,1.5862669234384765,0,0.43861294488835895,False,False,True,False,False,True,False,False,False
-0.7383104482190005,1,0,0.17232381203146271,-1.1812500739410758,-0.16689017073288856,-0.7093061116660496,0.5296572278511816,-0.9725293192485553,-1.31210366441353,0.15938036339893827,-0.7773718121400364,-1.3413112755867038,-0.8618303491100675,0.7838518765544675,0,0,0,0,0,0,0,-0.9549474035044327,0.9925387750828198,0,-0.7194442191061273,False,True,False,False,False,False,False,True,False
1.4103957909436775,0,0,0.17232381203146271,0.8807030569316662,1.5906396398409708,1.4249783944576344,1.5413948737920669,0.9293088147112627,2.0684308345294924,-0.8240918895480868,0.18748931341328715,1.617275233119759,0.36891948406403285,-1.9631135301363423,1,0,0,1,0,0,1,1.3132797685897497,-1.679237892517634,0,-0.7194442191061273,False,True,False,False,True,False,False,False,False
0.7663865747721276,1,1,0.27598004641303714,0.5509541922165093,0.06139839825295672,0.4276670403905517,0.00031383853601046164,0.6300344306031024,1.2882672643069966,1.8633524869010019,0.18748931341328715,0.1547268278851249,1.2919818589446077,-0.9867044392512255,0,0,0,0,0,0,0,0.4565099964835197,0.10194655254933538,1,-0.8085255394133956,False,True,False,False,False,True,False,False,False
1.4029610639927468,0,0,0.20687589015865404,1.426494888620323,1.0854020355544314,1.2596486298744354,1.6316012800138076,1.5680333166999731,1.8267225517131684,-0.8240918895480868,-0.24644378231362316,1.725758059986323,2.2150442338251826,-1.9631135301363423,0,0,1,0,0,0,1,1.498218607146657,1.1409708121717341,0,1.240344827653773,False,False,True,False,False,True,False,False,False
0.9290155867919079,0,0,-0.6569260630211335,0.47582944769794977,0.8613780880222018,1.3344552996088985,1.382046204461999,1.5680333166999731,0.40704949104721233,-0.8240918895480868,0.5570741433994221,1.0180243270296285,1.2919818589446077,-0.9867044392512255,0,0,0,0,0,0,1,0.9531067241402592,0.5472426638160778,0,0.26045030427382276,False,True,False,False,True,False,False,False,False
-1.230854391184258,1,0,-0.622373984893942,-1.1522980681156028,-1.4563759650351837,-1.2265894988105133,-0.8733522562616843,-0.9725293192485553,-1.0449439505975482,-0.8240918895480868,-1.4744496703807468,-1.3413112755867038,-0.5541428908165424,-0.9867044392512255,0,0,0,0,0,0,0,-1.410747420453799,-1.3823738183398058,0,-1.6993387424860775,False,True,False,False,False,False,False,True,False
0.30650607507814204,0,1,0.4832925151761863,0.7792519112748245,-1.4563759650351837,-0.5084526520489804,-1.512219326219616,-1.4350061038342743,0.46681081751815967,0.7470615364758421,1.4302387239528194,0.1547268278851249,0.06123202577050761,0.7838518765544675,0,0,0,0,0,0,0,0.33305667507848175,-1.2339417812508915,0,0.08228766365928623,False,False,False,True,False,True,False,False,False
1.149133403559472,0,0,-1.2788634693105807,1.1492092959798599,0.6843837099279161,1.4098185769906715,1.033751029675168,0.2732968090502044,1.0041509970244908,-0.8240918895480868,-0.24644378231362316,1.2020717376657115,1.5996693172381329,-1.9631135301363423,0,1,1,0,0,0,1,1.2027072658115132,0.10194655254933538,0,-1.1648508206424684,False,False,True,False,False,False,False,True,False
0.7781891242226371,1,1,-1.0715510005474316,0.7877117762412895,0.46610270419888233,0.3010482297001287,0.16278943504133359,0.46199429503152956,-0.9400345312066214,1.1488248439407351,0.18748931341328715,0.1547268278851249,1.9073567755316578,-0.9867044392512255,0,0,0,0,0,0,0,0.46437900399186427,1.5862669234384765,1,-0.5412815784915911,False,True,False,False,False,True,False,False,False
0.5707117653035619,0,1,-0.7951343755298995,0.9003640952322733,-0.08113723820872279,0.47822817266364814,0.6549359289781344,0.3160863011781596,1.710177860306626,1.1488248439407351,1.4302387239528194,0.1547268278851249,1.2919818589446077,0.7838518765544675,0,0,0,0,0,0,0,0.7683070971822059,0.6956747009049918,0,1.5075887885755772,False,True,False,False,False,False,False,True,False
0.8212526781452504,0,1,-1.4170717818193466,0.9342019576853603,-1.4563759650351837,-0.17750312532310794,-1.512219326219616,-0.1617759353757705,-0.9400345312066214,-0.8240918895480868,1.1690720489213606,0.5202538018750015,0.6766069423575577,-0.08013973989714702,0,0,0,0,0,0,0,0.4565099964835197,0.10194655254933538,0,1.5966701088828452,False,False,False,True,False,False,False,False,True
0.9445019654113629,0,0,-0.6914781411483251,0.692021212544675,0.9408916168429029,1.1487970674182313,1.37162997588825,1.5775430667917252,0.1751903679135577,-0.8240918895480868,1.1690720489213606,0.7966746309906988,-0.5541428908165424,-0.5269686318354613,0,0,0,0,0,0,0,0.9392134540495408,-0.7886456699841492,0,1.6857514291901137,False,True,False,False,False,True,False,False,False
-1.38310236650369,1,0,0.8979174527024844,-1.7920067463147744,-0.5300372792723159,-1.3772859887827076,-0.7038529525305269,-0.1617759353757705,-0.3442983920746363,-0.8240918895480868,-1.4744496703807468,-0.37851007142739806,-1.1695178074035926,0.7838518765544675,0,0,0,0,0,0,1,-1.3363164482390955,0.2503785896382494,0,-0.18495629726251842,False,True,False,False,False,True,False,False,False
-0.93841731135411,1,1,-1.6934884068368787,-1.245033654517802,-1.4563759650351837,-2.1103013882888186,-1.512219326219616,-1.4350061038342743,-2.1362433559089147,-0.8240918895480868,-1.4744496703807468,-1.3413112755867038,-1.1695178074035926,0.7838518765544675,0,0,0,0,0,0,0,-1.8209802428349917,-1.5308058554287198,1,0.1713689839665543,False,True,False,False,False,True,False,False,False
1.4696433694527484,0,1,-1.03699892242024,1.120817561967825,0.31796098907233394,1.032546423980603,1.7013768158945632,0.6300344306031024,0.365022226378468,-0.8240918895480868,1.6692644117324704,1.725758059986323,1.2919818589446077,-0.08013973989714702,1,0,0,1,0,0,1,1.0910064560803114,-1.2339417812508915,0,-0.8976068597206639,False,False,True,False,False,False,False,True,False
0.8800557219062275,0,1,-1.5552800943281127,0.35341311763442523,1.061625879806289,0.5902979619851725,-0.29164778245571354,1.348016138073053,1.2882672643069966,-0.8240918895480868,0.5570741433994221,0.1547268278851249,1.2919818589446077,-0.5269686318354613,0,0,0,0,0,0,0,0.5165207439396153,-0.343349558717407,0,0.9731008667319683,False,True,False,False,False,True,False,False,False
1.1127404296404857,1,2,1.4161986246103568,1.3049562101289272,1.171914594588667,1.3415190708048257,0.9273011512007675,0.7408739013735334,0.9221491718581486,1.8633524869010019,-0.7773718121400364,1.0180243270296285,-0.2464554325230174,-0.08013973989714702,0,0,0,0,0,0,0,1.2804207359033062,0.3988106267271638,1,-0.09587497695525013,False,True,False,False,False,True,False,False,False
0.7924010524227677,0,0,-1.658936328709687,0.859071507067291,0.878155462436365,1.3025099545755254,1.6624295372693096,1.1663204862127294,-0.4993416039392951,0.7470615364758421,0.18748931341328715,1.4961521893955982,0.06123202577050761,-0.9867044392512255,0,0,0,0,0,0,0,1.0758640571381552,1.4378348863495622,0,1.3294261479610405,False,False,True,False,False,True,False,False,False
0.7094437308960642,0,1,-0.6914781411483251,0.3830597676158257,1.5233888931663484,0.992154166549332,1.1550640536729928,0.8836414822660427,1.0695937092044814,1.1488248439407351,1.6692644117324704,0.5202538018750015,2.2150442338251826,0.7838518765544675,0,0,0,0,0,0,0,0.7478141396122819,0.5472426638160778,0,0.8840195464246998,False,True,False,False,False,True,False,False,False
0.5181797854395838,1,1,1.3470944683559738,0.9612968616961676,-0.16689017073288856,0.012955885797176308,-1.512219326219616,-0.1617759353757705,-0.17346529847910322,1.4458100850102027,1.6692644117324704,0.1547268278851249,0.6766069423575577,0.7838518765544675,0,1,0,0,0,0,0,0.526380219526475,0.5472426638160778,1,-0.5412815784915911,False,False,False,True,False,True,False,False,False
-1.2044852860415969,0,0,0.31053212454022844,-1.1249744996027344,0.12198827909524687,-0.958633381834496,-0.5717421730403944,0.35602939603529754,-0.6899859030275471,-0.8240918895480868,-0.7773718121400364,-0.37851007142739806,-0.5541428908165424,-1.4631700908777867,0,0,0,0,0,0,0,-1.01002116696908,-1.3823738183398058,0,1.5075887885755772,False,True,False,False,False,True,False,False,False
-0.4845083611403445,1,0,0.6560529058121438,-1.677531907790342,-0.9883839237839787,-1.3772859887827076,-0.8733522562616843,-0.9725293192485553,-1.7407185749896652,-0.8240918895480868,-1.4744496703807468,-1.3413112755867038,-1.1695178074035926,0.3562337075962927,0,0,0,0,0,0,0,-1.7553010470764936,0.9925387750828198,0,-0.7194442191061273,False,True,False,False,True,False,False,False,False
1.128423129753062,0,0,-0.5187177505123675,1.1596569144436648,1.5449321473839113,1.7855737413758703,1.2442699282411107,0.46199429503152956,-0.2131261770382496,-0.8240918895480868,1.1690720489213606,1.2020717376657115,-0.2464554325230174,-0.08013973989714702,0,0,0,0,0,0,1,1.463983363926897,1.5862669234384765,0,-0.2740376175697865,False,False,True,False,False,True,False,False,False
